BaseCode,SectionBreakStartKM,SectionBreakFinishKM,KMLocation,Twist14m,BounceFrt,BounceRr,BodyRockFrt,BodyRockRr,LP1,LP2,LP3,LP4,Speed,BrakeCylinder,IntrainForce,Acc1,Acc2,Acc3,Acc4,Twist2m,Acc1_RMS,Acc2_RMS,Acc3_RMS,Acc4_RMS,Rail_Pro_L,Rail_Pro_R,SND,VACC,VACC_L,VACC_R,Curvature,Track_Offset,ICWVehicle,FileLoadStatus,RecordingDateTime,RecordingDate,SND_L,SND_R
ARTC-12,192.82,192.84,192.84,1.16926683,null,-0.53737333,null,-1.32701626,-0.186677062,-1.20088146,0.126134802,null,47.209,0.18851375,-36.9156381,3.33596954,3.29828994,1.22259271,0.905359891,-1.44488173,0.0154776265,0.0506514354,0.0601107048,0.0268568822,7.46480406,8.88046561,1.20088146,3.33596954,1.22259271,3.33596954,-0.000629919922,0.135455842,ARTC04,Loaded,2019-01-03T21:31:00Z,2019-01-03,0.126134802,-0.186677062
ARTC-12,192.82,192.84,192.839,0.689308743,null,-0.53737333,null,-1.32701626,-0.186677062,-1.20088146,0.126134802,null,47.209,0.180447075,-36.9156381,0.474744166,3.29828994,1.22259271,0.941295085,-1.23437882,0.0339571143,0.0506514354,0.0601107048,0.0143314307,7.17478074,9.62489144,1.20088146,3.29828994,1.22259271,3.29828994,-0.000509657368,0.248601331,ARTC04,Loaded,2019-01-03T21:31:00Z,2019-01-03,0.126134802,-0.186677062
ARTC-12,192.82,192.84,192.839,1.00351671,null,-0.0217776472,null,0.503187122,0.0188716812,0.229815914,-0.273371208,null,45.537,0.259101847,-14.3775975,2.00759227,1.96424375,1.07185852,0.517378556,-1.18116224,0.0555311468,0.152353004,0.0846661546,0.0202138504,7.59178286,9.14200585,0.273371208,2.00759227,1.07185852,2.00759227,-0.000543099299,0.326333358,ARTC04,Loaded,2019-01-03T07:54:00Z,2019-01-03,-0.273371208,0.229815914
ARTC-12,192.82,192.84,192.8399,1.51802551,0.0474920283,-0.852748723,-1.30449866,1.0045498,-0.604757303,-0.350473824,-1.35502362,0.69974136,28.721,4.40370548,-5.10078911,0.110716697,0.441184812,null,0.203545475,1.30644782,0.0478433919,0.116982638,null,0.131533718,2.39702907,1.61413598,1.35502362,0.441184812,0.203545475,0.441184812,-0.000234045845,-0.534518033,ARTC04,Loaded,2021-03-10T15:49:00Z,2021-03-10,0.69974136,-0.350473824
ARTC-12,192.82,192.84,192.8399,3.52913958,0.945524832,-0.259804668,-2.2188122,0.871819067,-0.163881267,0.176104865,-0.695714202,2.05493093,39.299,0.0890528158,-12.9466443,0.12073092,0.160527074,0.124898051,0.162324827,0.707402212,-0.115049861,-0.0985432985,-0.0937190852,-0.107633186,4.89957112,2.345111,2.05493093,0.162324827,0.162324827,0.160527074,-0.000175950326,0.250105564,ARTC05,Loaded,2021-03-10T14:26:00Z,2021-03-10,2.05493093,0.176104865
ARTC-12,192.82,192.84,192.8394,null,0.306633106,null,1.08303639,null,0.8481513,null,-0.108958474,-0.234885087,38.662,0.0461450649,-12.1172336,0.163713778,0.0619553156,0.218390756,0.309028245,null,-0.0287182442,-0.0598660473,-0.0447183206,-0.0636489678,null,null,0.8481513,0.309028245,0.163713778,0.309028245,null,-0.897553891,ARTC02,Loaded,2021-03-10T10:58:00Z,2021-03-10,-0.108958474,0.8481513
ARTC-12,192.82,192.84,192.8389,-0.0732694261,0.0947898563,-0.813867457,-0.680661835,0.0432621767,-0.245541061,-0.792236368,-0.835498545,0.435120774,28.717,4.37665427,-3.3214709,0.0996075055,0.232216136,null,0.132023655,1.40963447,0.0457607126,0.116820052,null,0.121124382,2.9906865,0.32991793,0.835498545,0.232216136,0.132023655,0.232216136,-0.000261968984,-0.584420446,ARTC04,Loaded,2021-03-10T15:49:00Z,2021-03-10,0.435120774,-0.245541061
ARTC-12,192.82,192.84,192.8399,4.80336586,0.55376045,0.342326035,1.31628086,0.714102897,1.21190088,0.699377484,-0.0147254129,-0.10437998,34.178,-25.0138438,-14.5186239,null,0.0362794344,0.125764034,1.01927804,0.604774706,null,31.7755663,0.0116659826,0.0463354004,null,1.41133654,1.21190088,1.01927804,0.0362794344,1.01927804,-0.000206944633,1.04691756,ARTC01,Loaded,2021-04-25T02:51:00Z,2021-04-25,-0.0147254129,1.21190088
ARTC-12,192.82,192.84,192.8399,1.57287586,-0.198217392,-0.678369147,-0.185087478,0.357906891,-0.290761131,-0.499415702,-0.857322593,-0.105673653,45.797,-0.044927482,-10.3773787,0.482166856,1.24778131,null,0.416718102,-0.166687523,0.0543547616,0.147577711,null,0.0945528584,6.56779658,2.05428527,0.857322593,1.24778131,0.416718102,1.24778131,-0.000129638555,0.556954135,ARTC04,Loaded,2021-04-25T12:32:00Z,2021-04-25,-0.105673653,-0.290761131
ARTC-12,192.82,192.84,192.8394,3.00929584,0.0644514482,-0.290228204,-0.311103368,0.608512492,-0.0911002357,0.0140280424,-0.59448445,0.220003132,43.944,0.861616282,-9.42545419,0.0884008247,0.803550155,null,0.0788112642,1.68717011,-0.00175119352,-0.0118307727,null,-0.025536668,4.43921711,0.0850234139,0.59448445,0.803550155,0.0788112642,0.803550155,-0.000181979244,0.264697975,ARTC04,Loaded,2021-04-25T00:15:00Z,2021-04-25,0.220003132,0.0140280424
ARTC-12,192.82,192.84,192.8389,3.51102981,0.533038115,0.229096401,1.42176777,0.716931366,1.243922,0.587562084,-0.129369282,-0.177845771,34.166,-25.0155687,-14.2179942,null,0.0306325967,0.142701769,0.841231148,1.21122227,null,31.783432,0.0135144889,0.0411834022,null,-0.467480327,1.243922,0.841231148,0.0306325967,0.841231148,-0.000139158685,1.09495879,ARTC01,Loaded,2021-04-25T02:51:00Z,2021-04-25,-0.129369282,1.243922
ARTC-12,192.82,192.84,192.84,5.2799645,0.103337546,-0.808161006,-2.04787578,1.30804851,-0.920600342,-0.154136752,-1.46218526,1.12727543,29.196,0.890131659,-13.5434641,0.0541374579,0.455073221,0.377366263,0.209649637,1.22323011,-0.013337124,0.0097206714,0.0527425968,0.0115085721,7.39759591,1.358412,1.46218526,0.455073221,0.377366263,0.455073221,0.000063120724,-0.613902411,ARTC05,Loaded,2021-05-20T09:12:00Z,2021-05-20,1.12727543,-0.154136752
ARTC-12,192.82,192.84,192.84,null,0.255890154,-0.317940147,-2.41977431,1.1677677,-0.953997,0.265943702,-0.901823996,1.46577731,14.215,-9.79287942,48.4932866,0.124572748,0.110863602,0.168859917,0.14000447,null,0.00967697898,0.0367215331,0.089114864,0.0219792104,null,null,1.46577731,0.168859917,0.168859917,0.124572748,null,-0.346695546,ARTC05,Loaded,2021-05-20T23:44:00Z,2021-05-20,1.46577731,0.265943702
ARTC-12,192.82,192.84,192.84,2.80315065,0.10112993,-0.242518971,-0.089531687,0.946307366,0.0563640866,0.230634712,-0.715672653,0.145895773,44.358,0.951472519,-38.2962392,0.151286206,0.464832591,null,0.143447073,0.311118217,-0.0139911199,-0.0288881266,null,-0.038175634,5.30611811,1.53116983,0.715672653,0.464832591,0.143447073,0.464832591,-0.000173699714,-0.338493564,ARTC04,Loaded,2021-05-20T01:24:00Z,2021-05-20,0.145895773,0.230634712
ARTC-12,192.82,192.84,192.8399,4.57546976,-0.00765561547,-0.911840843,-0.58841817,1.64622023,-0.3018647,-0.0887307268,-1.73495096,0.286553469,39.852,0.235309994,-8.38175554,0.208333997,0.676371564,null,0.37058738,1.14371085,0.0447726387,0.0938618369,null,0.0662719789,6.4959996,2.52643975,1.73495096,0.676371564,0.37058738,0.676371564,-0.000225393502,0.237609483,ARTC04,Loaded,2021-05-20T12:45:00Z,2021-05-20,0.286553469,-0.0887307268
ARTC-12,192.84,192.86,192.86,-7.5274717,-0.205241668,-0.14535771,0.410707903,-0.783488482,0.000112283771,-0.537101951,0.246386532,-0.410595619,33.849,0.911434444,0.842828384,1.04066264,3.1696201,3.81183695,0.995245995,2.27471554,0.0325814209,0.254414061,0.281342806,0.0445274321,3.7770193,5.53972544,0.537101951,3.81183695,3.81183695,3.1696201,-0.00134878308,-0.132230785,ARTC04,Loaded,2019-10-02T03:45:00Z,2019-10-02,0.246386532,0.000112283771
ARTC-12,192.84,192.86,192.8599,-5.73047556,0.0338509596,0.263318806,0.94810108,-0.526637607,0.5079015,3.109e-9,0.52663761,-0.44019958,34.734,-25.0232568,-7.5769139,null,null,2.96609877,0.801776473,1.97444392,null,null,0.16366908,0.287420037,null,4.34172094,0.52663761,2.96609877,null,2.96609877,-0.000637521994,-0.250266278,ARTC01,Loaded,2019-10-02T00:39:00Z,2019-10-02,0.52663761,0.5079015
ARTC-12,192.84,192.86,192.8599,-7.97603911,-0.196477843,0.189074423,0.0361892695,-0.53941322,-0.178383209,-0.0806321869,0.458781033,-0.214572478,31.653,0.085157058,19.888511,3.50757655,0.781068314,0.865410893,3.78966707,2.36014977,0.0727062265,0.365980664,0.406176119,0.0120449884,1.31298766,5.28100794,0.458781033,3.78966707,3.78966707,3.50757655,-0.00134933349,-0.0235152903,ARTC05,Loaded,2019-10-02T19:59:00Z,2019-10-02,0.458781033,-0.0806321869
ARTC-12,192.84,192.86,192.859,-6.40463267,0.0326272503,-0.156713861,0.0820823711,-0.631294185,0.0736684359,-0.472360953,0.158933231,-0.00841393523,33.854,0.904987254,0.842828384,3.31773716,2.08472746,2.2124977,3.96231392,1.15137019,0.221470477,0.0568258218,0.119521793,0.258923162,1.78714603,3.53231697,0.472360953,3.96231392,3.96231392,3.31773716,0.000069783829,-0.110332813,ARTC04,Loaded,2019-10-02T03:45:00Z,2019-10-02,0.158933231,0.0736684359
ARTC-12,192.84,192.86,192.86,null,-0.0828573713,0.132156919,0.119628446,-0.679943236,-0.0230431483,-0.207814699,0.472128537,-0.142671594,19.752,0.671003438,-7.73415485,0.371592367,0.198933354,0.227692858,0.324175359,null,0.00118541922,0.113153091,0.0944526622,0.00213577412,null,null,0.472128537,0.371592367,0.324175359,0.371592367,null,-1.89275322,ARTC04,Loaded,2020-03-03T17:51:00Z,2020-03-03,0.472128537,-0.0230431483
ARTC-12,192.84,192.86,192.8598,null,-0.233281747,-0.119683556,0.161465299,-0.595814433,-0.152549098,-0.417590772,0.17822366,-0.314014397,18.029,0.646274779,2.24506953,0.460335414,0.780466643,0.707087188,0.502401375,null,0.00581196498,0.0328334528,0.0306353844,0.00285556616,null,null,0.417590772,0.780466643,0.707087188,0.780466643,null,0.391893371,ARTC05,Loaded,2020-03-03T17:52:00Z,2020-03-03,0.17822366,-0.152549098
ARTC-12,192.84,192.86,192.859,null,-0.0468202593,0.0801615731,0.431091485,-0.168706668,0.168725483,-0.00419176093,0.164514907,-0.262366002,19.751,0.676039555,-7.73415588,1.53333732,0.860772702,0.445426237,1.15740113,null,0.00173595144,0.0183485761,0.00572509568,0.00162281117,null,null,0.262366002,1.53333732,1.15740113,1.53333732,null,-1.88137384,ARTC04,Loaded,2020-03-03T17:51:00Z,2020-03-03,0.164514907,0.168725483
ARTC-12,192.84,192.86,192.8588,null,-0.0472631911,-0.216487936,0.871430844,-0.0393837972,0.388452231,-0.236179835,-0.196796038,-0.482978613,18.029,0.646274779,2.24507843,1.09023753,1.54466633,1.3483722,1.05511369,null,0.0064860106,0.00917244264,0.00348798685,0.011943405,null,null,0.482978613,1.54466633,1.3483722,1.54466633,null,0.650303889,ARTC05,Loaded,2020-03-03T17:52:00Z,2020-03-03,-0.196796038,0.388452231
ARTC-12,192.84,192.86,192.86,null,-0.160708914,0.0243353746,0.0163915749,-0.285598352,-0.152513126,-0.118463801,0.167134551,-0.168904701,17.678,0.0485914799,-4.11847702,3.33536567,2.75011913,null,6.16823829,null,0.0555757559,0.113736223,null,0.131773533,null,null,0.168904701,6.16823829,6.16823829,3.33536567,null,-0.450110898,ARTC04,Loaded,2020-11-10T12:00:00Z,2020-11-10,0.167134551,-0.118463801
ARTC-12,192.84,192.86,192.86,null,0.0554113583,null,0.453178894,null,0.282000805,null,0.0146021981,-0.171178089,19.093,0.763627798,4.61674484,0.220921465,4.09023791,1.95879854,0.529365335,null,-0.0140700906,-0.0261225374,0.0351715039,-0.0584432454,null,null,0.282000805,4.09023791,4.09023791,1.95879854,null,-1.13334972,ARTC02,Loaded,2020-11-10T09:39:00Z,2020-11-10,0.0146021981,0.282000805
ARTC-12,192.84,192.86,192.859,null,-0.189105313,0.125245954,0.280483082,-0.330285754,-0.0488637716,-0.0398969229,0.290388831,-0.329346854,17.674,0.0562693654,-4.51388377,2.76844693,1.5043303,null,5.08039624,null,0.0400541188,0.124256179,null,0.110949893,null,null,0.329346854,5.08039624,5.08039624,2.76844693,null,-0.199834043,ARTC04,Loaded,2020-11-10T12:00:00Z,2020-11-10,0.290388831,-0.0398969229
ARTC-12,192.84,192.86,192.859,null,-0.0616561098,null,0.265895524,null,0.071291652,null,0.015221615,-0.194603872,19.093,0.732979972,4.30449647,6.53251404,0.667659672,0.878012497,3.29120903,null,-0.00833937518,-0.0321968194,-0.0349446239,-0.0535748007,null,null,0.194603872,6.53251404,6.53251404,3.29120903,null,-1.42596396,ARTC02,Loaded,2020-11-10T09:39:00Z,2020-11-10,0.015221615,0.071291652
ARTC-12,192.84,192.86,192.86,null,0.0608615473,-0.0289510229,-0.195607403,-0.304726616,-0.0369421544,-0.181314331,0.123412285,0.158665249,19.148,-24.8773634,3.70679371,3.58658111,3.3095742,1.9231975,1.40704362,null,-0.0104573174,0.0202699591,0.0728398143,0.0114166946,null,null,0.181314331,3.58658111,1.9231975,3.58658111,null,0.142343534,ARTC05,Loaded,2021-08-02T08:30:00Z,2021-08-02,0.158665249,-0.0369421544
ARTC-12,192.84,192.86,192.86,null,0.23641546,-0.0940163,-0.16147823,0.279958734,0.155676345,0.0459630668,-0.233995667,0.317154575,18.899,0.0874296854,-4.05089544,3.58344747,null,null,1.18726311,null,0.028723691,null,null,0.0484090445,null,null,0.317154575,3.58344747,1.18726311,3.58344747,null,0.417994297,ARTC04,Loaded,2021-08-02T17:07:00Z,2021-08-02,0.317154575,0.155676345
ARTC-12,192.84,192.86,192.8599,null,0.105637354,-0.0833010939,-0.155150114,0.288767467,0.0280622972,0.0610826398,-0.227684828,0.183212411,19.322,0.313131298,-7.02883459,2.64911115,null,null,0.977997135,null,0.143910442,null,null,0.0867996145,null,null,0.227684828,2.64911115,0.977997135,2.64911115,null,0.0469588888,ARTC04,Loaded,2021-08-02T05:07:00Z,2021-08-02,0.183212411,0.0610826398
ARTC-12,192.84,192.86,192.859,null,0.139075575,-0.146802933,-0.360813119,0.226684994,-0.0413309849,-0.0334604362,-0.260145431,0.319482135,19.147,-24.8838485,3.1174984,1.6618873,0.926027941,0.69400678,0.811039152,null,0.146774829,0.204385844,0.244023787,0.0946606221,null,null,0.319482135,1.6618873,0.811039152,1.6618873,null,0.176702215,ARTC05,Loaded,2021-08-02T08:30:00Z,2021-08-02,0.319482135,-0.0334604362
ARTC-12,192.84,192.86,192.86,4.79820131,0.21660272,0.10363611,1.05707516,0.258783538,0.745140301,0.233027879,-0.025755659,-0.311934861,40.044,-24.7204926,8.36018194,3.20557967,3.60015766,1.00999564,1.32679266,0.234334918,-0.092852236,-0.0449691444,0.0101290289,-0.0700152829,-3.47341079,1.32927169,0.745140301,3.60015766,1.32679266,3.60015766,0.000181586069,-0.159997001,ARTC05,Loaded,2021-12-09T16:06:00Z,2021-12-09,-0.025755659,0.745140301
ARTC-12,192.84,192.86,192.86,4.34168108,-0.237520518,0.20439049,1.98792411,-0.142045974,0.756441535,0.133367503,0.275413477,-1.23148257,38.118,-0.0725862858,1.81395013,4.39163206,null,null,2.14247078,0.776264448,0.0916557921,null,null,0.131143686,-2.4144187,4.95906079,1.23148257,4.39163206,2.14247078,4.39163206,0.00015365756,0.21553964,ARTC04,Loaded,2021-12-09T15:10:00Z,2021-12-09,0.275413477,0.756441535
ARTC-12,192.84,192.86,192.86,4.05605445,0.552750106,1.09162072,2.18572349,1.72448181,1.64561185,1.95386162,0.229379812,-0.54011164,43.413,-24.8682908,2.48583242,2.12748999,2.66004041,1.21417601,0.926854766,0.571835632,-0.0198578177,0.0312559615,0.0918216172,-0.0145122653,-0.827706971,1.74588712,1.95386162,2.66004041,1.21417601,2.66004041,-0.000096952947,0.122333824,ARTC05,Loaded,2021-12-09T00:09:00Z,2021-12-09,0.229379812,1.95386162
ARTC-12,192.84,192.86,192.8599,5.86436639,0.185260517,-0.0940146806,1.0042107,0.371424557,0.687365865,0.0916975977,-0.279726959,-0.31684483,48.059,-0.000768427236,-9.36768399,2.40761489,0.790136293,1.61223317,4.05012057,0.107582492,0.14217172,-0.0199980474,-0.000499343496,0.127477628,-13.4187544,-5.20885803,0.687365865,4.05012057,2.40761489,4.05012057,-0.000049904832,0.055016056,ARTC02,Loaded,2021-12-09T08:58:00Z,2021-12-09,-0.279726959,0.687365865
ARTC-12,192.84,192.86,192.8599,7.77491569,0.334694569,-0.0208016676,0.241526187,-0.0269534285,0.455457662,-0.0342783818,-0.00732495333,0.213931475,38.867,0.573596726,-2.13525528,1.46586267,null,null,0.578518813,1.64118236,0.0445061614,null,null,0.0669576517,2.64641481,9.58842436,0.455457662,1.46586267,0.578518813,1.46586267,-0.000285948376,0.246231132,ARTC04,Loaded,2022-03-19T01:16:00Z,2022-03-19,0.213931475,0.455457662
ARTC-12,192.84,192.86,192.8594,8.10421607,0.593114135,0.00278592786,-0.170756405,0.219694486,0.507735933,0.112633171,-0.107061315,0.678492338,41.664,0.537266323,6.76914064,1.4737728,null,null,0.823998708,1.45608236,0.0515052792,null,null,0.0677823811,3.93885333,6.3220457,0.678492338,1.4737728,0.823998708,1.4737728,-0.000235854165,-0.473492515,ARTC04,Loaded,2022-03-19T11:30:00Z,2022-03-19,0.678492338,0.507735933
ARTC-12,192.84,192.86,192.8589,6.00786544,0.472162613,0.0238395139,-2.07154076,-0.149218451,-0.563607768,-0.0507697116,0.0984487395,1.50793299,38.865,0.574972621,-2.33296231,1.61868264,null,null,0.651601744,0.240192751,0.0323180542,null,null,0.0507703819,6.87309421,9.58842436,1.50793299,1.61868264,0.651601744,1.61868264,-0.000341830606,0.222598177,ARTC04,Loaded,2022-03-19T01:16:00Z,2022-03-19,1.50793299,-0.0507697116
ARTC-12,192.84,192.86,192.8584,6.36259646,0.691847002,0.118357228,-2.92302228,-0.0106358616,-0.769664138,0.113039297,0.123675159,2.15335814,41.664,0.531116284,6.37613037,1.54219083,null,null,1.02331617,0.256141314,0.0360658497,null,null,0.0694678986,7.9456102,2.60431552,2.15335814,1.54219083,1.02331617,1.54219083,-0.000221871405,-0.455982896,ARTC04,Loaded,2022-03-19T11:30:00Z,2022-03-19,2.15335814,0.113039297
ARTC-12,192.84,192.86,192.8599,10.3449071,0.195486934,null,1.1912585,null,0.791116185,null,null,-0.400142317,34.354,-0.107202519,-0.096843302,4.93855253,null,null,2.0074477,1.16418716,0.0687559775,null,null,0.112771505,-2.46473049,-0.430084695,0.791116185,4.93855253,2.0074477,4.93855253,-0.000181511673,0.405722298,ARTC04,Loaded,2022-08-21T13:40:00Z,2022-08-21,-0.400142317,0.791116185
ARTC-12,192.84,192.86,192.8599,null,0.204539045,null,0.241214209,null,0.325146149,null,null,0.0839319404,8.896,0.763166116,19.7022003,0.0335430409,null,null,0.0566154215,null,0.00450868264,null,null,-0.00707607824,null,null,0.325146149,0.0566154215,0.0566154215,0.0335430409,null,-0.436720919,ARTC04,Loaded,2022-08-21T02:49:00Z,2022-08-21,0.0839319404,0.325146149
ARTC-12,192.84,192.86,192.8594,10.1431058,0.264365658,null,1.6185146,null,1.07362296,0.792394313,null,-0.544891642,39.601,-24.8216177,-7.6792373,3.21247267,6.79071545,2.05995589,2.10185311,1.35553029,-0.103523146,-0.0598584156,-0.0568764688,-0.32221495,-4.57720611,-3.96886268,1.07362296,6.79071545,2.10185311,6.79071545,-0.000118661553,0.429993384,ARTC05,Loaded,2022-08-21T13:22:00Z,2022-08-21,-0.544891642,1.07362296
ARTC-12,192.84,192.86,192.8589,11.6395371,0.223609536,null,-0.539948737,null,-0.0463648321,null,null,0.493583905,34.356,-0.107202519,-0.492248266,1.30877361,null,null,1.50597276,2.14633391,0.0755940634,null,null,0.118035794,3.41477056,3.64202357,0.493583905,1.50597276,1.50597276,1.30877361,-0.000437484822,0.345795737,ARTC04,Loaded,2022-08-21T13:40:00Z,2022-08-21,0.493583905,-0.0463648321
ARTC-12,192.84,192.86,192.8599,3.29467995,-0.182299823,0.0405179432,0.733587204,-0.226254568,0.184493779,-0.0726093407,0.153645227,-0.549093425,20.042,-0.146124396,-4.45869866,2.83045806,null,null,3.75418625,-0.609522206,0.210384945,null,null,0.279279261,-7.63317709,-3.45825276,0.549093425,3.75418625,3.75418625,2.83045806,-0.000113078495,0.636018389,ARTC04,Loaded,2023-07-14T16:00:00Z,2023-07-14,0.153645227,0.184493779
ARTC-12,192.84,192.86,192.8594,null,-0.128780935,null,0.814951367,null,0.278694749,null,0.070438548,-0.536256618,17.256,-21.3156474,4.76301969,2.24190489,1.50334804,0.392668595,null,null,0.159942246,0.22336912,0.233496237,null,null,null,0.536256618,2.24190489,0.392668595,2.24190489,null,0.195422272,ARTC05,Loaded,2023-07-14T09:03:00Z,2023-07-14,0.070438548,0.278694749
ARTC-12,192.84,192.86,192.8589,5.19724983,-0.059198011,0.0257280048,0.555907848,-0.0977263092,0.218755913,-0.0231351498,0.0745911594,-0.337151935,20.042,-0.146049233,-4.06329734,1.57242115,null,null,3.76263657,0.412273825,0.0629636442,null,null,0.102965085,-4.29254344,-2.50054404,0.337151935,3.76263657,3.76263657,1.57242115,0.000186351184,0.771894794,ARTC04,Loaded,2023-07-14T16:00:00Z,2023-07-14,0.0745911594,0.218755913
ARTC-12,192.84,192.86,192.8584,null,-0.0242213296,null,0.632599275,null,0.292078308,null,-0.200322893,-0.340520967,17.248,-21.8150307,4.76302194,1.49522764,1.99769295,1.50045766,null,null,-0.0310924801,0.00373868296,0.093568694,null,null,null,0.340520967,1.99769295,1.50045766,1.99769295,null,0.182057789,ARTC05,Loaded,2023-07-14T09:03:00Z,2023-07-14,-0.200322893,0.292078308
ARTC-12,192.84,192.86,192.8599,4.73722797,0.892531015,null,3.14731775,null,2.46618989,null,-0.818915969,-0.68112786,38.561,0.0483097965,-3.93332282,3.1310661,4.42388546,4.90039101,3.7145189,0.834492732,0.126081216,-0.00863702334,-0.0103358728,0.561212656,-11.0492519,-11.4367277,2.46618989,4.90039101,4.42388546,4.90039101,-0.000463959348,0.4990056,ARTC02,Loaded,2024-02-11T01:51:00Z,2024-02-11,-0.68112786,2.46618989
ARTC-12,192.84,192.86,192.8589,4.12028837,0.876394274,null,2.58824829,null,2.17051842,null,-0.707342851,-0.417729868,38.561,0.0172323137,-4.84362362,2.00948277,3.61602052,4.23068524,2.51839186,-0.352696338,0.0398966077,-0.00863702334,-0.0103358728,-0.0147113233,-6.3974596,-8.93525286,2.17051842,4.23068524,3.61602052,4.23068524,-0.000052259726,0.474215155,ARTC02,Loaded,2024-02-11T01:51:00Z,2024-02-11,-0.417729868,2.17051842
ARTC-12,192.84,192.86,192.8579,3.97451785,0.629651633,null,1.90311153,null,1.5812074,null,-0.472925255,-0.321904131,38.561,0.0483077723,-6.3607949,1.81709973,1.60193508,2.19553132,4.05096021,-1.09474986,-0.000604088664,-0.021184922,-0.0138209083,-0.030601107,-5.22481162,-9.24732145,1.5812074,4.05096021,1.81709973,4.05096021,-0.000111880008,0.449401522,ARTC02,Loaded,2024-02-11T01:51:00Z,2024-02-11,-0.321904131,1.5812074
